순번,근거,구분,구분2,구분3,구분기호,CAS,기준,기준농도,물질,
유독776,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-776,'284474-28-8,,'25%,"1,1,2,2,3,3,4,4,4-노나플루오로-1-부탄술폰산 (4-메틸페닐)디페닐술포늄 (1:1)[(4-Methylphenyl)diphenylsulfonium, 1,1,2,2,3,3,4,4,4-nonafluoro-1-butanesulfonate (1:1); 284474-28-8] 및 이를 25% 이상 함유한 혼합물",
유독777,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-777,'345580-99-6,,'25%,"2-히드록시벤조산 트리페닐술포늄 (1:1)[Triphenylsulfonium, 2-hydroxybenzoate (1:1); 345580-99-6] 및 이를 25% 이상 함유한 혼합물",
유독778,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-778,'1186651-99-9,,'25%,"(4-메틸페닐)디페닐술포늄과 운데칸산 2-[(2,2-디플루오로-2-술포아세틸)옥시]에틸의 염 (1:1) [(4-Methylphenyl)diphenylsulfonium salt with 2-[(2,2-difluoro-2-sulfoacetyl)oxy]ethyl undecanoate (1:1); 1186651-99-9] 및 이를 25% 이상 함유한 혼합물",
유독779,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-779,'1373359-69-3,,'25%,"트리페닐술포늄과 트리사이클로[3.3.1.13,7]데칸-카복실산 2-[[(트리플루오로메틸)술포닐]아미노]에틸의 염 (1:1)[Triphenylsulfonium salt with 2-[[(trifluoromethyl)sulfonyl]amino]ethyl tricyclo[3.3.1.13,7]decane-1-carboxylate (1:1); 1373359-69-3] 및 이를 25% 이상 함유한 혼합물",
유독780,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-780,'1523503-87-8,,'25%,"트리페닐술포늄과 4,7,7-트리메틸-3-옥소-2-옥사바이사이클로[2.2.1]헵탄-1-카복실산 2-술포에틸의 염 (1:1)[Triphenylsulfonium salt with 2-sulfoethyl 4,7,7-trimethyl-3-oxo-2-oxabicyclo[2.2.1]heptane-1-carboxylate (1:1); 1523503-87-8] 및 이를 25% 이상 함유한 혼합물",
유독781,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-781,'1391992-23-6,,'25%,"오염화인과 염화암모늄의 중합체, 산화[Pentachlorophosphorane polymer with ammonium chloride ((NH4)​Cl)​, oxidized; 1391992-23-6] 및 이를 25% 이상 함유한 혼합물",
유독782,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-782,'1719-58-0,,'25%,클로로에테닐디메틸실란[Chloroethenyldimethy​lsilane; 1719-58-0] 및 이를 25% 이상 함유한 혼합물,
유독783,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-783,'68391-04-8,,'2.5%,"알킬(C=12~18)디메틸아민[Amines, alkyl(C=12~18)dimethyl; 68391-04-8] 및 이를 2.5% 이상 함유한 혼합물",
유독784,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-784,'13922-41-3,,'1%,1-나프탈렌붕산[1-Naphthalenylboronic acid; 13922-41-3] 및 이를 1% 이상 함유한 혼합물,
유독785,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-785,'22535-49-5,,'25%,2-프로펜산 4-벤조일페닐[4-Benzoylphenyl 2-propenoate; 22535-49-5] 및 이를 25% 이상 함유한 혼합물,
유독786,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-786,'1225193-85-0,,'25%,"1,1-디메틸에틸 N-[(2,5-디아미노페닐)메틸]카바메이트[1,1-Dimethylethyl N-[(2,5-diaminophenyl)methyl]carbamate; 1225193-85-0] 및 이를 25% 이상 함유한 혼합물",
유독787,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-787,'85916-01-4|||24860-22-8,,'25%,"헥사데칸산 2,2,6,6-테트라메틸-4-피페리딘일과 옥타데칸산 2,2,6,6-테트라메틸-4-피페리딘일의 혼합물[Mixture of 2,2,6,6-tetramethyl-4-piperidinyl hexadecanoate(85916-01-4) and 2,2,6,6-tetramethyl-4-piperidinyl octadecanoate(24860-22-8); 부여되지 않음] 및 이를 25% 이상 함유한 혼합물",
유독788,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-788,'72162-46-0,,'25%,"N-[3-(이소데실옥시)프로필]-1,3-프로판디아민[N-[3-(Isodecyloxy)propyl]-1,3-propanediamine; 72162-46-0] 및 이를 25% 이상 함유한 혼합물",
유독789,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-789,'195384-27-1|||195384-28-2,,'5%,"N-메틸-1,3-사이클로펜타디엔-1-에탄아민과 N-메틸-1,4-사이클로펜타디엔-1-에탄아민의 혼합물[Mixture of N-methyl-1,3-cyclopentadiene-1-ethanamine(195384-27-1) and N-methyl-1,4-cyclopentadiene-1-ethanamine(195384-28-2); 부여되지 않음] 및 이를 5% 이상 함유한 혼합물",
유독790,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-790,'26134-62-3,,'25%,질화리튬[Lithium nitride; 26134-62-3] 및 이를 25% 이상 함유한 혼합물,
유독791,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-791,'62566-74-9,,'1%,테트라플루오로게르마늄[Tetrafluorogermane-72Ge; 62566-74-9] 및 이를 1% 이상 함유한 혼합물,
유독792,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-792,'4635-59-0,,'1%,염화 4-클로로부타노일[4-Chlorobutanoyl chloride; 4635-59-0] 및 이를 1% 이상 함유한 혼합물,
유독793,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-793,'42867-40-3,,'1%,"3,3-디메틸-2-옥소부탄니트릴[3,3-Dimethyl-2-oxobutanenitrile; 42867-40-3] 및 이를 1% 이상 함유한 혼합물",
유독794,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-794,'13466-78-9,,'25%,"3,7,7-트리메틸바이사이클로[4.1.0]헵-3-텐[3,7,7-Trimethylbicyclo[4.1.0]hept-3-ene; 13466-78-9] 및 이를 25% 이상 함유한 혼합물",
유독795,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-795,'22083-74-5,,'1%,"(R,S)-니코틴[(R,S)-Nicotine; 22083-74-5] 및 이를 1% 이상 함유한 혼합물",
유독796,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-796,'24636-31-5,,'25%,2-메틸-2-프로펜산 3-(클로로디메틸실일)프로필[3-(Chlorodimethylsilyl)propyl 2-methyl-2-propenoate; 24636-31-5] 및 이를 25% 이상 함유한 혼합물,
유독797,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-797,'768-66-1,,'25%,"2,2,6,6-테트라메틸피페리딘[2,2,6,6-Tetramethylpiperidine; 768-66-1] 및 이를 25% 이상 함유한 혼합물",
유독798,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-798,'1672739-33-1,,'25%,인화 황화 인듐 아연[Indium zinc phosphide sulfide; 1672739-33-1] 및 이를 25% 이상 함유한 혼합물,
유독799,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-799,'162627-18-1,,'25%,"불포화지방산(C=18) 삼합체와 트리에틸렌테트라아민의 반응생성물[Fatty acids, (C=18)-unsatd., trimers reaction products with triethylenetetramine; 162627-18-1] 및 이를 25% 이상 함유한 혼합물",
유독800,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-800,'16962-31-5,,'25%,"(OC-6-11)-헥사플루오로망간(2-), 칼륨 (1:2)[(OC-6-11)-Hexafluoromanganate(2-), potassium (1:2); 16962-31-5] 및 이를 25% 이상 함유한 혼합물",
유독801,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-801,'224031-70-3|||224031-71-4,,'25%,1-스피로[4.5]덱-7-엔-7-일-4-펜텐-1-온과 1-스피로[4.5]덱-6-엔-7-일-4-펜텐-1-온의 혼합물[Mixture of 1-spiro[4.5]dec-7-en-7-yl-4-penten-1-one(224031-70-3) and 1-spiro[4.5]dec-6-en-7-yl-4-penten-1-one(224031-71-4); 부여되지 않음] 및 이를 25% 이상 함유한 혼합물,
유독802,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-802,'393110-05-9,,'25%,트리페틸술포늄과 트리스[(트리플루오로메틸)술포닐]메탄의 염 (1:1)[Triphenylsulfonium salt with tris[(trifluoromethyl)sulfonyl]methane (1:1); 393110-05-9] 및 이를 25% 이상 함유한 혼합물,
유독803,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-803,'99591-74-9,,'1%,"1,5,2,4-디옥사디티안, 2,2,4,4-테트라옥사이드[1,5,2,4-Dioxadithiane, 2,2,4,4-tetraoxide; 99591-74-9] 및 이를 1% 이상 함유한 혼합물",
유독804,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-804,'1331747-26-2,,'25%,"12-에텐일-8-옥타데센디오산, N1-(2-아미노에틸)-1,2-에탄디아민, 8,12-에이코사디엔디오산과 피페라진의 중합체[12-Ethenyl-8-Octadecenedioic acid polymer with N1-(2-aminoethyl)-1,2-ethanediamine, 8,12-eicosadienedioic acid and piperazine; 1331747-26-2] 및 이를 25% 이상 함유한 혼합물",
유독805,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-805,'1639212-96-6,,'25%,"트리페닐술포늄과 α,α,β,β-테트라플루오로헥사하이드로스피로[4,7-메타노-1,3-벤조디옥솔-2,2'-트리사이클로[3.3.1.13,7]데센]-5-에탄술폰산 (1:1)의 염[Triphenylsulfonium, α,α,β,β-tetrafluorohexahydrospiro[4,7-methano-1,3-benzodioxole-2,2'-tricyclo[3.3.1.13,7]decane]-5-ethanesulfonic acid (1:1); 1639212-96-6] 및 이를 25% 이상 함유한 혼합물",
유독806,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-806,'1257085-86-1,,'2.5%,"2-프로펜산 부틸과 1,3-사이클로헥산디메탄아민의 중합체와 부틸 글리시딜 에테르의 반응생성물[Butyl 2-propenoate polymer with 1,3-cyclohexanedimethanamine, reaction products with Bu glycidyl ether; 1257085-86-1] 및 이를 2.5% 이상 함유한 혼합물",
유독807,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-807,'123215-04-3,,'25%,트리플루오로트리스(퍼플루오로에틸)인산 칼륨 (1:1)[Potassium trifluorotris(perfluoroethyl)phosphate(1-) (1:1); 123215-04-3] 및 이를 25% 이상 함유한 혼합물,
유독808,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-808,'5202-85-7,,'25%,2-아미노-5-클로로벤즈아미드[2-Amino-5-chlorobenzamide; 5202-85-7] 및 이를 25% 이상 함유한 혼합물,
유독809,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-809,'90076-67-8,,'25%,"1,1,1-트리플루오로-N-[(트리플루오로메틸)술포닐]메탄술폰아미드의 칼륨염 (1:1)[1,1,1-Trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide, potassium salt (1:1); 90076-67-8] 및 이를 25% 이상 함유한 혼합물",
유독810,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2017-1-810,'1022939-88-3,,'25%,"트리페닐술포늄과 2,2-디플루오로-2-술포아세트산 1-(트리사이클로[3.3.1.13,7]데실메틸)의 염 (1:1)[Triphenylsulfonium salt with 1-(tricyclo[3.3.1.13,7]dec-1-ylmethyl) 2,2-difluoro-2-sulfoacetate (1:1); 1022939-88-3] 및 이를 25% 이상 함유한 혼합물",
유독811,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-811,'69094-18-4,,'25%,"2,2-디브로모-2-니트로에탄올[2,2-Dibromo-2-nitroethanol; 69094-18-4] 및 이를 25% 이상 함유한 혼합물",
유독812,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-812,'55566-30-8,,'25%,황산 테트라키스(히드록시메틸)포스포늄[Tetrakis(hydroxymethyl)phosphonium sulfate; 55566-30-8] 및 이를 25% 이상 함유한 혼합물,
유독813,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-813,'352-87-4,,'25%,"2-메틸-2-프로펜산 2,2,2-트리플루오로에틸[2,2,2-Trifluoroethyl 2-methyl-2-propenoate; 352-87-4] 및 이를 25% 이상 함유한 혼합물",
유독814,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-814,'1609-86-5,,'25%,이소시안산 tert-부틸[tert-Butyl isocyanate; 1609-86-5] 및 이를 25% 이상 함유한 혼합물,
유독815,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-815,'577-16-2,,'25%,2-메틸아세토페논[2-Methylacetophenone; 577-16-2] 및 이를 25% 이상 함유한 혼합물,
유독816,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-816,'110-61-2,,'25%,부탄디니트릴[Butanedinitrile; 110-61-2] 및 이를 25% 이상 함유한 혼합물,
유독817,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-817,'431059-71-1,,'25%,"디페닐(2,4,6-트리메틸페닐)술포늄과 2,4-디플루오로벤젠술폰산의 염 (1:1)[Diphenyl(2,4,6-trimethylphenyl)sulfonium salt with 2,4-difluorobenzenesulfonic acid (1:1); 431059-71-1] 및 이를 25% 이상 함유한 혼합물",
유독818,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-818,'144317-44-2,,'25%,"트리페닐술포늄과 1,2,2,3,3,4,4,4-노나플루오로-1-부탄술폰산의 염(1:1)[Triphenyl sulfonium salt with 1,1,2,2,3,3,4,4,4-nonafluoro-1-butanesulfonic acid (1:1); 144317-44-2] 및 이를 25% 이상 함유한 혼합물",
유독819,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-819,'1576-35-8,,'25%,p-톨루엔술포닐히드라지드[p-Toluenesulfonylhydrazide; 1576-35-8] 및 이를 25% 이상 함유한 혼합물,
유독820,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-820,'870296-13-2,,'25%,"1-헥실-4-메틸피리디늄과 1,1,1-트리플루오로-N-[(트리플루오로메틸)술포닐]메탄술폰아미드의 염 (1:1)[1-Hexyl-4-methylpyridinium salt with 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide (1:1); 870296-13-2] 및 이를 25% 이상 함유한 혼합물",
유독821,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-821,'258872-05-8,,'25%,"[4-(1,1-디메틸에틸)페닐]디페닐술포늄과 1,1,2,2,3,3,4,4,4-노나플루오로-1-부탄술폰산의 염 (1:1)[[4-(1,1-Dimethylethyl)phenyl]diphenylsulfonium salt with 1,1,2,2,3,3,4,4,4-nonafluoro-1-butanesulfonic acid (1:1); 258872-05-8] 및 이를 25% 이상 함유한 혼합물",
유독822,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-822,'57235-57-7,,'25%,"트리페닐술포늄과 α,α-디플루오로비사이클로[2.2.1]헵탄-2-에탄술폰산의 염 (1:1)[Triphenylsulfonium salt with α,α-difluorobicyclo[2.2.1]heptane-2-ethanesulfonic acid (1:1); 57235-57-7] 및 이를 25% 이상 함유한 혼합물",
유독823,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-823,'13641-96-8,,'25%,2-프로펜산 2-이소시아나토에틸[2-Isocyanatoethyl 2-propenoate; 13641-96-8] 및 이를 25% 이상 함유한 혼합물,
유독824,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-824,'34140-91-5|||40027-38-1,,'25%,"올레산과 (Z)-N-9-옥타데센일-1,3-프로판디아민의 화합물[Oleic acid compound with (Z)-N-octadec-9-enylpropane-1,3-diamine; 34140-91-5, 40027-38-1] 및 이를 25% 이상 함유한 혼합물",
유독825,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-825,'59653-74-6,,'0.1%,"rel-1,3,5-트리스[(2R)-2-옥시란일메틸]-1,3,5-트리아진-2,4,6(1H,3H,5H)-트리온[rel-1,3,5-Tris[(2R)-2-oxiranylmethyl]-1,3,5-triazine-2,4,6(1H,3H,5H)-trione; 59653-74-6] 및 이를 0.1% 이상 함유한 혼합물",
유독826,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-826,'951627-45-5,,'25%,"메탄술폰산 O-메틸하이드록실아민 (1:1) [O-Methylhydroxylamine, methanesulfonate (1:1); 951627-45-5] 및 이를 25% 이상 함유한 혼합물",
유독827,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-827,'6294-89-9,,'25%,히드라진카르복시산 메틸[Methyl hydrazinecarboxylate; 6294-89-9] 및 이를 25% 이상 함유한 혼합물,
유독828,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-828,'26386-88-9,,'25%,디페닐포스포릴 아자이드[Diphenylphosphoryl azide; 26386-88-9] 및 이를 25% 이상 함유한 혼합물,
유독829,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-829,'240494-70-6,,'1%,"2,2-디메틸-3-(1-프로펜-1-일)사이클로프로판카복실산 [2,3,5,6-테트라플루오로-4-(메톡시메틸)페닐]메틸[[2,3,5,6-Tetrafluoro-4-(methoxymethyl)phenyl]methyl 2,2-dimethyl-3-(1-propen-1-yl)cyclopropanecarboxylate; 240494-70-6] 및 이를 1% 이상 함유한 혼합물",
유독830,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-830,'3252-43-5,,'25%,"2,2-디브로모아세토니트릴[2,2-Dibromoacetonitrile; 3252-43-5] 및 이를 25% 이상 함유한 혼합물",
유독831,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-831,'195384-27-1,,'5%,"N-메틸-1,3-사이클로펜타디엔-1-에탄아민[N-Methyl-1,3-cyclopentadiene-1-ethanamine; 195384-27-1] 및 이를 5% 이상 함유한 혼합물",
유독832,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-832,'3965-00-2,,'5%,포스포로디플루오르산 에틸렌[Ethylene phosphorodifluoridite; 3965-00-2] 및 이를 5% 이상 함유한 혼합물,
유독833,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-833,'199111-50-7,,'25%,"N,N-디메틸-N-[3-(트리하이드록시실일)프로필]-1-옥타데칸아미늄, 클로라이드 (1:1)[N,N-Dimethyl-N-[3-(trihydroxysilyl)propyl]-1-octadecanaminium, chloride (1:1); 199111-50-7] 및 이를 25% 이상 함유한 혼합물",
유독834,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-834,'100912-15-0,,'2.5%,3-메틸-1-트리데신-3-올[3-Methyl-1-tridecyn-3-ol; 100912-15-0] 및 이를 2.5% 이상 함유한 혼합물,
유독835,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-835,'58-27-5,,'25%,"2-메틸-1,4-나프탈렌디온[2-Methyl-1,4-naphthalenedione; 58-27-5] 및 이를 25% 이상 함유한 혼합물",
유독836,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-836,'1644433-00-0,,'25%,"5-히드록시-1,3-벤젠디카복실산 메틸트리페닐포스포늄 (1:1)[Methyltriphenylphosphonium, 5-hydroxy-1,3-benzenedicarboxylate (1:1); 1644433-00-0] 및 이를 25% 이상 함유한 혼합물",
유독837,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-837,'120441-92-1,,'25%,(T-4)-[3-(디메틸아미노-κN)프로필-κC]디메틸인듐[(T-4)-[3-(Dimethylamino-κN)propyl-κC]dimethylindium; 120441-92-1] 및 이를 25% 이상 함유한 혼합물,
유독838,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-838,'600-05-5,,'25%,"2,3-디브로모프로판 산[2,3-Dibromopropanoic acid; 600-05-5] 및 이를 25% 이상 함유한 혼합물",
유독839,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2018-1-839,'1328506-26-8,,'25%,"트리페닐술포늄과 1-[3-에틸-3-옥세타닐)메틸]2,2-디플루오로-2-술포아세테이트의 염 (1:1)[Triphenylsulfonium salt with 1-[(3-ethyl-3-oxetanyl)methyl] 2,2-difluoro-2-sulfoacetate (1:1); 1328506-26-8] 및 이를 25% 이상 함유한 혼합물",
